user_id,tweet_id,tweet_text,class,tweet_text_clean
user1193,18e4ddc26970,"Prinzzz que se respeta no lee. Despues se llena de conocimientos y, osea, SE LLENA. «LLE-NA» = Gorda y «Gorda» = asco y no. #ana",anorexia,prinzzz respetar lee despues lleno conocimiento oseo lleno lleno gordo gordo asco
user1194,917c638a503b,Asi que solo tendre que matarme haciendo ejercicio ... por lo menos quiero pesar 53 kilos para diciembre #nomasgorda,anorexia,asi solo tendre matar yo hacer ejercicio menos querer pesar kilo diciembre
user1195,6edf7f9db879,"Si hablamos de #comida rápida y sana las ensaladas son nuestras mejores aliadas. La #ensalada de hoy es muy fácil de preparar y está deliciosa.
http://aligerando.com/recipes/ensalada-de-pera-y-queso-brie/ … #Pera #QuesoBrie #Queso #Nueces #Arándanos #HealthyFood   #Recipe #Realfooding #SinGluten #GlutenFree",control,si hablar rápido sano ensalada mejor aliado hoy fácil preparar deliciós
user1196,7235bdb66875,Ojalá Yo Tuviera Este Cuerpo!!,anorexia,ojalá cuerpo
user1197,1fc5aac52774,"Verano, la época negra de los trastornos alimenticios ¿Necesitas ayuda? http://ow.ly/AYV0q  #anorexia #bulimia",control,verano época negrar trastorno alimenticio necesitas ayudo
user1198,e1bddb1f8bb3,Yo creo que es hora de llamar a mis amigas dedo índice y dedo medio #zikezi  #obesa,anorexia,creer hora llamar amiga dedo índice dedo medio
user1199,2952ad58922b,"- Equilibrio
- Propiocepcion
- Destrezas
- Agilidad
- Diversión

¿Quien se atreve?
-
#fisioterapia  #instaphysio #performbetter #ejercicio #kine #workout #deporte… https://www.instagram.com/p/BvWwpnOH1_r/?utm_source=ig_twitter_share&igshid=1e41gby92aegb …",control,equilibrio propiocepcion destreza agilidad diversión atreve
user1200,a8070037072e,"¿Quieres adelgazar? Aqui un truco. Deja las Idioteces, Haz puto ejercicio, come mas sano, menos mierda y dejad de lloriquear",control,quier adelgazar aqui truco dejar idiotez haz puto ejercicio comar mas sano menos mierdo dejad lloriquear
user1201,e83872889994,Receta de galletas Matcha,control,receta galleta matcho
user1202,36ffd3746c86,"No llegue a quemar todo lo que comi, pero que podía esperar de mí #ana #mia #bulimia #anorexia #proana #promia",anorexia,llegar quemar comi poder esperar
user1203,8e7a8166f4c0,"Después de tantos días de postres y dulces , me podía el cuerpo una merienda sana y super rica 
.
.
.
.
.
.
.
  #merienda #snake https://www.instagram.com/p/Br5ZEOBnt0O/?utm_source=ig_twitter_share&igshid=bbp1o8atxrlv …",control,después tanto día postre dulce poder cuerpo merienda sano super rico
user1204,f0d5094b0dc6,Hoy te voy a mostrar cuatro simples ejercicios para que sumes en tus entrenamientos en  casa Divertite! #mujeresfuertesnuncaflacas #gym #workoutvideo #funcional  #fitgirls… https://www.instagram.com/p/BvSZ8InH2Dt/?utm_source=ig_twitter_share&igshid=7ca35g9dliun …,control,hoy ir mostrar cuatro simple ejercicio sum entrenamiento casa divertitir
user1205,89b3d54ad570,"Sabemos que todo lo que te propongas lo puedes lograr, sólo necesitas motivación y con un conjunto de #GigiSport tendrás las motivación suficiente para avanzar cada vez más.
#Crossfit  #VidaFit #Zumba #Top #SanCristóbal #Venezuela #Cúcuta #Colombia #19Mar",control,saber proponga poder lograr sólo necesitos motivación conjunto motivación suficiente avanzar cada vez
user1206,adb20c0be3d5,"#SuicideGirls    #suicideroom 
Todo lo q haría por un cuerpo perfecto,aun sigo en la pelea y no me rendire !.",anorexia,q hacer cuerpo perfectoaun sigo pelea rendire
user1207,cf7fd429580a,Aguanté sin comer !!!!!!!! C:,anorexia,aguantar comer c
user1208,e18d48e79c06,Esa es la última moda en Corea.,anorexia,último moda corea
user1209,e87f77d1d0b2,: El Congreso pide luchar contra las web a favor de la #bulimia y la #anorexia. http://ow.ly/TF3Yd,control,congreso pedir luchar web favor
user1210,ecda8d14fb9a,"Todos con Alejandra Navarro la señora de la montaña 
Clínica de Rehabilitación Santa Lucía apoyando el deporte
#correr #running #run #runner #runners    #trailrunning #corredor… https://www.instagram.com/p/BvKBq_mjKPV/?utm_source=ig_twitter_share&igshid=1ufd2tkgf5993 …",control,alejandra navarro señora montaña clínico rehabilitación santa lucir apoyar deporte
user1211,7940f3a00a5d,Pues ya tengo otra más en mi lista de la semana #healthy #ensaladas  #saludable #nutricion #blogaml #iamlsport,control,pues listar semana
user1212,ee2f99c1f0e3,Gordas que tienen cuentas en Instagram y suben solo fotos tomando agua con el hashtag .,anorexia,gorda cuenta instagram subir solo foto tomar agua hashtag
user1213,fdc411272416,"Así no nos preocupamos por la etiqueta nutricional 

#comerlimpio #comersaludable #comersano #healthy   #nutricion #perdergrasa https://www.instagram.com/p/BqTabbOhhtK/?utm_source=ig_twitter_share&igshid=1j6l0n0dabp3c …",control,así preocupar etiqueta nutricional
user1214,6fdd8c5a62c8,"Quererme? Ja si cada ves que me veo en el espejo soy una maldita gorda, todos te dicen 'estas mas flaca' pero la única verdad es que estas echa una maldita gorda repugnante que no puede mantener la maldita boca serrada

#gordabulimica
#malditacerda",anorexia,querer yo ja si cada ves ver espejo maldito gordo decir mas flaco único verdad echa maldito gordo repugnante poder mantener maldito boca serrado
user1215,806a15536339,"Desearía nacer otra vez para hacer las cosas bien, bien con mí familia, bien con las personas, bien con mí peso, bien con todo #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia,desear nacer vez hacer cosa bien bien familiar bien persona bien peso bien
user1216,5146e3469f31,Una vomitada más y estoy en mi peso ideal,anorexia,vomitado peso ideal
user1217,b528883bb110,Te animas?? A qué estás esperando para escríbirnos  a consulta@anamatedietista.com  coreeeee que te estamos esperando  #alimentacionsaludable #nutricion #salud … https://www.instagram.com/p/BoQ4IhHgi2N/?utm_source=ig_twitter_share&igshid=7vjycsa6u8ju …,control,anima esperar escríbirno consultaanamatedietistacom coreeeeir esperar
user1218,c565c657bba2,Peso 48 kilos y quisiera pesar poquito menos,anorexia,peso kilo querer pesar poquito menos
user1219,6ba5a8af086f,"&& Sin Darme cuenta  Ya me están controlando, Ahora me Obligan a mentirles a las personas que más quiero. 
#ImSorry",anorexia,darme cuenta controlar ahora obligar mentirl persona querer
user1220,1e051080c2a4,Ejercicios de lumbares para quemar grasa,control,ejercicio lumbar quemar grasa
user1221,c34ad6b609e4,"Tienes que mantener el secreto porque sabes que, en el fondo, si le dijeses a alguien, te tacharía de loca.

#SweetAna",anorexia,mantener secreto saber fondo si dijés alguien tachar loca
user1222,2b6cdcd355af,El #hambre feroz es uno de los efectos secundarios al ver nuestros #platos...  #calamar #sano,control,feroz efecto secundario ver
user1223,c02c6897c4c7,Clorofilla para adelgazar ¿funciona? | usos y remedios caseros https://youtu.be/osXJx7VhuTg  #adelgazar  #remedioscaseros #remediosnaturales #salud #belleza #metabolismo #gym,control,clorofilla adelgazar funcionar uso remedio casero
user1224,c11270523a1b,"Buen día! El que no se levanta pierde 

#breakfastclean #nutricion #yogurth #yogurt #eatclean #comerlimpio #saludable #perdergrasa #perderpeso #comerconciente  #healthy https://www.instagram.com/p/BoEW2cJgAGO/?utm_source=ig_twitter_share&igshid=jjk1qwe1hsqp …",control,buen día levanto perder
user1225,bd979a270320,"Ahora que comienza el calor y provoca algo refrescante, recordamos esta sesión de #cervezas #artesanales!

#LimongiFotografia #LimongiFood #photographer  #foodphotography #bcngourmet   #bcnfood #foodbcn #gastronomia #ig_gastronomic_cat #fotografiagastronomica",control,ahora comenzar calor provocar refrescante recordar sesión
user1226,4eea47a6d51f,"me dirán que soy bonita, que tengo bonito cuerpo, me dirán como apodos .FLACA. pero por dentro me siento un asco",anorexia,decir bonito bonito cuerpo decir apodo flacar dentro siento asco
user1227,b1f80f9bf6ef,"Ejercicio terminado para volver a mudar la piel a mi serpiente favorita, esta tarde, en #LaCalisto.
#teatro #show #workout #routine  #constancy #gymtime #gymsesh #sport… https://www.instagram.com/p/BvRZz9QnsNz/?utm_source=ig_twitter_share&igshid=lxo4d3mh1prf …",control,ejercicio terminado volver mudar piel serpiente favoritar tarde
user1228,9eb5853df251,"-Problemas con el desarrollo de las “fibras clavículares” de pectoral mayor?
-Trabajas pecho y te crecen los “deltoides” y el pectoral no? 
Inscripciones abiertas...
#explotaelpoderdetusmusculos #biomv1anicaencorto #mv1 #ader  #fisico... https://www.facebook.com/story.php?story_fbid=1881753221928649&id=601478603289457 …",control,problema desarrollo fibra clavícular pectoral mayor trabaja pecho crecer deltoid pectoral inscripción abierto
user1229,40586eae8be3,Me gusta tener hambre pero odio tener antojo  #RexyBill ForEver,anorexia,gustar tener hambre odio tener antojo forever
user1230,1a22501d83a1,"#bajardepeso  Los hidratos de carbono por la noche no te hacen engordar, y la ciencia lo avala",control,hidrato carbono noche hacer engordar ciencia avalar
user1231,cf10c9207a88,"@DontCallMeVale yo llore ayer de que no sabia que comer, estoy tomando agua pero   me esta doliendo la cabeza, que hago? :(",anorexia,dontcallmevale llorar ayer sabio comer tomar agua doler cabeza hacer
user1232,243d252f7ca3,"hoy fui a la comida china y no comi mucho porque no tenia mucha hambre hasta raro se me hiso que no comiera como una ""#$+´-",anorexia,hoy comida chino comi tenia mucho hambre raro hiso comierar
user1233,89405ae4d7bd,Dormir con el estomago vacio<3 = tener una linda mañana un poquito mas flaca  #ana  #proana,anorexia,dormir estomago vacio tener lindo mañana poquito mas flaco
user1234,cec647656751,"Ummmm si somos lo que comemos, ¡yo hoy estoy muy rica! Guiso marinero con bien de perejil fresco, y de guarnición... El queso canario que puse en aove, especias y hierbas ¿os acordáis?   #cocinaloquecomes #nutrimenu #menuorg",control,ummmm si comer hoy rico guiso marinero bien perejil fresco guarnición queso canario puse aove especia hierba acordáis
user1235,733370885ea6,"Día 2:  
Media Mañana:  y nueces.",control,día medio mañana nuez
user1236,39a5cd08de43,"El nuevo proyecto de #AltaCocinaSaludable de @albora_res en colaboración con el @CSIC y @sedcadietetica a través de los nuevos menús que lanza la próxima semana en los que sólo emplean alimentos naturales, sin aditivos químicos, colorantes ni conservantes es una pasada",control,nuevo proyecto alborar colaboración csic sedcadietetico través nuevo menú lanza próximo semana sólo emplear alimento natural aditivo químico colorant conservant pasado
user1237,29df49a34ecc,"Ni siquiera con supervisión. El concepto de dieta detox es erróneo, nuestro cuerpo se desintoxica solo  https://www.elcorreo.com/jantour/nutricion-dietas-detox-20190208110706-nt.html … #salud",control,siquiera supervisión concepto dietar detox erróneo cuerpo desintoxico solo
user1238,8e66379d50d0,"Lomo con ceps y rovellons al brandy 
Y ahora a comer y a echar ocho horitas de trabajo y después fiesta hasta el martes, así dan gusto los viernes!! #midiversionenlacocina  #cocinaconsetas #bolets #ceps #rovellons #lomodecerdo #salsita",control,lomo ceps rovellons brandy ahora comer echar ocho horita trabajo después fiesta martes así dar gusto viernes
user1239,c227110fe33f,Y últimamente me siento toda una cerda,anorexia,últimamente sentir todo cerda
user1240,2a6b4cc1bb8a,"Necesito volver a ser lo que era, incluso mejor... Para ello debo deshacerme de todo lo que llevo dentro de mi, lo voy a sacar todo",anorexia,necesitar volver ser incluso mejor él deber deshacer yo llevar dentro ir sacar
user1241,89ab1392950e,"hoy comere bastante...
mañana empesara la gloria donde dejare de comer menos un poko menos asta llegar a nada...   -",anorexia,hoy comerir bastante mañana empesar gloria dejare comer menos poko menos asta llegar
user1242,eafe99bd830d,"Arroz integral con verduras y anacardos.

Simplemente delicioso 

#vegan
#veggie

#comidasana https://www.instagram.com/p/BuMpioGFvPi/?utm_source=ig_twitter_share&igshid=rvat5q88bhp3 …",control,arroz integral verdura anacardo simplemente delicioso
user1243,dc464c471fd4,"tarta de crema catalana. Es la tarta que le regale a mi niña para su 18 cumpleaños. 
Os dejo un video  en IGTV  para que lo veáis que buen se lo come.
Os dejo el enlace 
https://buff.ly/2NnDmj3 
#cumpleaños #felizdia  #felisin #18años  #realfooder #somosloquecomemos",control,tarta crema catalán tarta regalar niña cumpleaño dejar video igtv veáis buen come dejo enlacir
user1244,1918fc1c6776,@schwanoma Una de sus piernas es mi torso.,anorexia,schwanomar pierna torso
user1245,ac5ffff31729,"Adivinen quien no volverá a comer hoy hasta en unas 7 horas o más! Exacto yo! O al menos eso intentaré
#proana #thinspo",anorexia,adivinir volver comer hoy uno hora exacto menos intentar
user1246,9db080ed1e1d,"¡Es innegable que para tener un cuerpo y una mente sana hay que vivir de forma saludable! ...
.
#salud #saludable #fit  girl #gym #gymnutrition #gymlife #centrofitness… https://www.instagram.com/p/BvKHRw3Bfe_/?utm_source=ig_twitter_share&igshid=ddpqbsrymiyt …",control,innegable tener cuerpo mente sano vivir forma saludable girl
user1247,ea072662833e,"Espinacas salteadas con ajitos, gambas, arroz y un poco de Roquefort   ing er #planificacion https://ift.tt/2PeKaQv",control,espinaca salteada ajito gambas arroz roquefort ing er
user1248,9d25285f5e59,"Mi chico y yo lo usamos mucho! @RaulSaberEstar. Probad a hcer sirope d cacao. Echadle un poco d agua, removed y voila! Se lo podéis echar a la leche y hcer cola cao fitn o mezclarlo cn un poco d harina d avena y queso fresco batido xa hcer petisui fitness  entre otros",control,chico usir raulsaberestar probad hcer sirope d cacao echadle d agua removed voila poder echar leche hcer cola cao fitn mezclar él cn d harina d avén queso fresco batido xo hcer petisui fitness
user1249,e4b7aae9b9ef,"Café, cigarros & una báscula...
Es todo lo que quiero & ocupo ! 
 #BasculaNueva #LaMiaSeDescompuso #AyunitoBello",anorexia,café cigarro básculo quiero ocupo
user1250,40e9f4e28d94,"Cambios de hábitos. 
Vida sana. 
Actividad física. 
Mente sana. 
Personal  x  consultora de salud y entrenamiento. 
Muchas gracias !!!
#fitfam #fit  #protein #iifym #bodybuilding… https://www.instagram.com/p/BvZA30tB8jR/?utm_source=ig_twitter_share&igshid=ssmxv151hic …",control,cambio hábito vida sano actividad físico mente sano personal x consultor salud entrenamientir mucho gracia
user1251,acdd36de3b31,"#tip 004
El cuerpo necesita agua para quemar calorías. Si estás deshidratada (o), tu metabolismo se hace más lento.
 #thin",anorexia,cuerpo necesitar agua quemar caloría si deshidratado metabolismo hacer lento
user1252,f2c97057b1c8,No es consuelo pero aún tengo más de dos años para prepararme & lograrlo  #training  #Eignungstest #workout #Sport #Uni,control,consuelo aún dos año prepararme lograr él
user1253,dbde7b501a7a,"Espero que las famosas magdalenas sean  como mínimo, nada de azucares, ni harinas refinadas. Y hasta aquí mi aportación al tema del fin de semana en la capital.",control,esperar famoso magdalena mínimo azucar harina refinado aquí aportación tema fin semana capital
user1254,f36e79e96ac7,"""y por qué siempre es mi espejito el que me devuelve las excusas..."" Testimonio #anorexia  http://ow.ly/FeR68",anorexia,siempre espejito devolver excusa testimonio
user1255,0ccf0043491e,"les doy un consejo prueben las pastillas FUCUS. son lo mejor q conozco,te sacan el hambre completamente!!  #anorexic #anorexia",anorexia,dar consejo pruebir pastilla fucu mejor q conozcote sacar hambre completamente
user1256,718ad2b8c651,"Antes de comer toma uno o dos vasos de agua, eso ayuda a sentirte más llena a la hora de comer.",anorexia,comer tomar dos vaso agua ayudo sentirte lleno hora comer
user1257,cc4ed99d3085,No voy a llegar a 55kg hasta mi cumpleaños,anorexia,ir llegar kg cumpleaño
user1258,4b30b316235d,Un día nos vimos en el espejo y nos despertamos-nos asustamos- nos convertimos en algo que nunca quisimos ver.  #denuevo,anorexia,día ver espejo despertamosno asustamo convertir nunca quisir ver
user1259,1a472206bf7a,Y cuando tenes brazos gordos. .. #putagorda   #fat https://www.instagram.com/p/-2iHIsnEz3/,anorexia,tén brazo gordo
user1260,d3d824d68827,Dicen que cortarse es estupido. estupido es lastimar tanto a alguien emocionalmente que llega a sentir que necesita lastimarse,anorexia,decir cortar él estupido estupido lastimar alguien emocionalmente llegar sentir necesitar lastimar él
user1261,4862197703,"Donde quedo el chico que era hace un año??
Ah ya sé, enterrado bajo la grasa que tengo en el cuerpo.
#RexyBill

#mindfuck",anorexia,quedo chico hacer año ah saber enterrado bajo grasa cuerpo
user1262,b0b34145ef8b,Hoy me dijeron: antes estabas más llenita  porque la gente se empeña en llevarme a la anorexia o mejor bulimia no me quiero privar de las delicias de la vida! Hahaha,anorexia,hoy decir llenito gente empeñar llevar yo anorexia mejor bulimia querer privar delicia vida hahaha
user1263,88c4c998686e,"Pernil de Cerdo cocido junto a repollo en salsa de queso.

Instrucciones para la guarnición:

Repollo cortado en cuadritos y sofrito. Agregar crema de leche y reducir un poco. Agregar queso parmesano.

@MetodoGrez #keto #lchf #lowcarb",control,pernil cerdo cocido junto repollo salsar queso instrucción guarnición repollo cortado cuadrito sofritir agregar cremo leche reducir agregar queso parmesano metodogrez
user1264,0a914b39d583,"El mejor día para comenzar a hacer ejercicio es hoy. Mañana puede convertirse en semanas, meses o años.
#9Round #Fit  #Power",control,mejor día comenzar hacer ejercicio hoy mañana poder convertir él semana mes año
user1265,a5f21ee88cfb,"La comida es arte, y el arte se hizo para ver no para comer #HappyMoments  #love http://instagram.com/p/mZNfAUofAN/",anorexia,comida arte arte hacer ver comer
user1266,5bf16a0e9c6f,"En vista del #frío que hace , hemos puesto la #olla en el fuego y nos ha salido una #fabada de escándalo  #madridrio  @RestOviedo",control,visto hacer puesto fuego salido escándalo restoviedo
user1267,47f499eb7179,Algún día se supera todo esto?   #Anorexia #Bulimia,anorexia,alguno día superar
user1268,17df3c21c2e4,"No podía más con el hambre y en vez de tomar agua, comí, pero bueno solo me queda hacer mucho ejercicio #ana #mia #anorexia #bulimia  #proana #promia #ed #tca",anorexia,poder hambre vez tomar agua comí bueno solo quedar hacer ejercicio
user1269,adfca36d37ed,"La mujer soñada. asi toda  con todo en su lugar.
Buenos días
Feliz #Viernes 
#22Mar 
Dale #Repost",control,mujer soñado asi todo lugar buen día feliz dale
user1270,7405e2c7ec9a,"@MariaIsabelolb unas cosas ahí de viejas bobas que quieres ser anorexicas, son tendencias  #thinspo unas bobas ahi",control,mariaisabelolb uno cosa ahí viejo bobas quier ser anorexica tendencia uno boba ahi
user1271,0f0366982662,30 de N día internacional de la lucha contra los trastornos alimenticios #anorexiaybulimia  ¡pide ayuda! http://www.acab.org/es/documentacion/recursos-sanitarios/asociaciones-espana …,control,n día internacional luchar trastorno alimenticio pedir ayuda
user1272,a5b8df765a77,"Canela, afrodisíaca, saludable y adelgazante https://www.vivirbienesunplacer.com/todos/comida/canela-afrodisiaca-saludable-y-adelgazante/ … #salud #foodie #adelgazar #tips #post  #eatclean  #slim #diet",control,canela afrodisíaco saludable adelgazante
user1273,f2bbbdf08629,"Se puede vomitar en el colegio >.< pero es

Asqueroso",anorexia,poder vomitar colegio asqueroso
user1274,278f5a970e1c,same pero no he cenado ni comido,anorexia,samir cenado comido
user1275,d72b50cde59d,"te bajarán 8Kilos en días, pero el ejercicio y una dieta te harán bien toda la vida! #DíaInternacionalContraTranstornosAlimenticios",anorexia,bajar kilo día ejercicio dietar hacer bien todo vida
user1276,fcf5158b7764,"@nutri_rivers y @SinAzucarOrg, ha sido plegarme a vuestras recomendaciones y adelgazar 12kg en 45 días. Y aún hay gente que lo critica!",control,nutririvers sinazucarorg ser plegarmir recomendación adelgazar kg día aún gente criticar
user1277,52b8f7f17a5b,Una diosa mas que otra. #pic #thin #thinspiration #motivation #thinsgap #thinspo #skinny #perfect #outfit,anorexia,diós mas
user1278,1f628f45b118,"""@Malditaobesida1: Esto es tan perfecto .  #Thinspo """,anorexia,malditaobesido tanto perfecto
user1279,4cea2cf0f128,"Hoy domingo les propongo. Tacos dorados de huitlacoche  .
Comenta “receta ” y te envío la receta .
.
.
#huitlacoche #tacos #picodegallo #desayuno #domingo  https://ift.tt/2xYOaQV",control,hoy domingo proponer taco dorado huitlacoche comentar receto envío receta
user1280,6fb6699ddb38,Llegar todos los días un poco más lejos.  #Anorexia #Bulimia,anorexia,llegar día lejos
user1281,68e83b98a6cc,Las dominatrix de las tortillas @AntroPOPloga #nofilter,control,dominatrix tortilla antropoplogo
user1282,96ceaf2a80a6,¿A quién le interesa que existan cuerpos extremadamente delgados? #anorexia #dietas  http://bit.ly/2oY64N,anorexia,quién interesar existir cuerpo extremadamente delgado
user1283,d3e7874313d9,Acabo de comerme dos Magnum con súper extra calorias para que las niñas  recapaciten su vida.,anorexia,acabar comer yo dos magnum súper extra caloria niña recapacitar vida
user1284,c52977f85dbf,"Sábado 23 marzo 2019.
XIII Campeonato Boxeo Profesional.

Dr. Jhin Bermúdez, quien nos acompaña en cada uno de nuestros eventos.

#boxeo #deporte #entrenamiento #training  #boxing… https://www.instagram.com/p/BvXP1GWAb7T/?utm_source=ig_twitter_share&igshid=1ywxacgs36vf …",control,sábado marzo xiii campeonato boxeo profesional dr jhin bermúdez acompañar cada evento
user1285,449c78cd4d59,Ganarás más siendo honesto: http://chulucanasgym.blogspot.com/2017/02/financiando-tu-carrera-deportiva-11.html?spref=tw … #auspicio #fisicoculturismo,control,ganarás ser honesto
user1286,ed5684de06f1,"Comí una taza grande de cereal con leche, quiero morir... #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia,comí taza grande cereal leche querer morir
user1287,14a64655c7c6,"¿por qué tengo que recuperarme, hacer dieta, por los excesos del verano? #dietas #belleza #anorexia #bulimia  http://ow.ly/BdMv4",anorexia,recuperar yo hacer dieta exceso verano
user1288,b75189871a04,"Tartar de atún y aguacate con soja y sésamo.
Cenita rica para hoy.

  #sano #instafood #alicantefood #pornfood #foodporn #foodiealc #comidasana #comida #foodie… https://www.instagram.com/p/Bn63gI-AG21/?utm_source=ig_twitter_share&igshid=tr9x2bts3b5h …",control,tartar atún aguacate sojo sésamo cenito rico hoy
user1289,d60f1e890d93,"Imagínate vos en seis meses con mucho ejercicio y comiendo sano, podrías tener el cuerpo que deseas... Todo se puede con fuerza de voluntad #ana #mia  #anorexia #bulimia #proana #promia #ed",anorexia,imagínate vo seis mes ejercicio comer sano podría tener cuerpo deseas poder fuerza voluntad
user1290,609c958f608e,"Me esta dando algo en la panza, no tengo hambre, ojala así sea siempre y me quede bien parca Forever",anorexia,dar panza hambre ojala así siempre quedar bien parca forever
user1291,cfb7617e8476,Viernes de Piernas #legday  #gym #bodybuilding #workout #fitfam #gymlife #fit #squats #motivation #gains motivation #fitspo #girlswholift #training #muscle #abs #gymmotivation #legs #crossfit #fitlife #nopainnogain #instafit #trainhard #chestday #squat #strong,control,viernes pierna motivation
user1292,0138e8d74e57,"#FelizLunes príncipes!!
¿Un poquito de ejercicio para empezar la semana con energía? 
http://bit.ly/2Je6DyM 
#felizsemana  #revistagq #running",control,príncipe poquito ejercicio empezar semana energío
user1293,a2295a17462b,"CUANDO NO SE PUEDE, SE MODIFICA!!!
NO TE ESPERES PARA...
LLEVAR TU CUERPO AL LIMITE DE SU CAPACIDAD!!!!
#fit cross  #wellness #llevatucuerpoallimitedesucapacidad #sif… https://www.instagram.com/p/BvIMp6KlpY-/?utm_source=ig_twitter_share&igshid=75d5c9lnhupq …",control,poder modifico esper llevar cuerpo limite capacidad cross
user1294,3f240a96bc02,"Yo no podría tener un novio  por que o terminaríamos o lo engordaría hahahhaha, yo como a toda hora :( , aunque el helado de brownie con chocolate fudge y Arequipe no le hace daño a nadie verdad? Hahhahaha",control,poder tener novio terminaríamos engordar hahahhaha todo hora aunque helado brownie chocolate fudge arequipe hacer daño nadie verdad hahhahaha
user1295,452901eadf64,"Hoy os traigo una hamburguesas de brocoli y coliflor. Muy ricas y muy sanas. Aunque os parezca mentira, estas hamburguesas empachan mucho y llena muchísimo. #vegetariano #comidavegetriana #hamburguesasvegetarianas #comidafit   #tasty 
https://blog.tiendadeconservas.com/hamburguesas-de-brocoli-y-coliflor/ …",control,hoy traigo hamburguesa brocoli coliflor rico sano aunque parezca mentira hamburguesas empachaber lleno muchísimo
user1296,11b072c95228,Todos conocemos a alguien  que nos quiere hacer lo mismo...,control,conocer alguien querer hacer mismo
user1297,025d4b79b354,"#bajardepeso  Patatas con bacalao, receta abundante y deliciosa",control,patata bacalao receta abundante deliciós
user1298,61f78034335b,Busquen el hashtag  en Instagram y ya no va a ser necesario que vuelvan a ver películas de terror en su vida.,control,buscar hashtag instagram ir ser necesario volver ver película terror vida
user1299,0cb42164bba2,"""@Laura_2521: Quiero ser así de hermosa #Ana #Mia  """,anorexia,laura querer ser así hermoso
user1300,c53d8446fb44,Aveces me dan ganas de mandar al Infierno a   luego ... Recuerdo que no hay peor infierno que este ... Es un mal día...,anorexia,avez dar gana mandar infierno luego recordar peor infierno mal día
user1301,c45d49a69feb,¡Un brindis por el día en el que empecé a contar las calorías!   #fat #perfecta #TengoUnDeseoYEs,anorexia,brindis día empezar contar caloría
user1302,84aead18b6bd,Esta #ensalada tiene unas 100 o125 #kcals mas por los porotos (no se ven creo)#vegetarian #crudo  #calorias,control,uno ma poroto ver creer
user1303,fa88db8a3ff1,Empieza a bajar esos kilos demás con este combo super bajo en calorías· #anorexia  #diet #vidaSana,anorexia,empezar bajar kilo demá combo super bajo caloría
user1304,1b04ca0c3db2,"Aprovechando el puente para entrenar duró. A darle. 
 #gym #fit #trabajo #motivación #buenismo motivation #katana #entrenamiento #fitfam #health #follow #lifestyle # like #saludable #gymlife #muscle model #photooftheday #fitspo #l… https://ift.tt/2Y745Wp",control,aprovechar puente entrenar durar dar él motivation like model
user1305,eb644cd8174c,"Con 7,9 kilos de menos 
Muy contenta 

#sísepuede #disciplina #enfoque #determination #determinacao girl  #enforma #proz #iasotea #techui #resolution #espirulina… https://www.instagram.com/p/BvIYSXDHiEw/?utm_source=ig_twitter_share&igshid=17vrz964n1fds …",control,kilo menos contentar girl
user1306,80807188988f,"Momento de escuchar música para relajarme y olvidarme de la mierda de mundo en el que vivo.

#coldprince  #proana #promia #anorexia #bulimia #depresion #grunge #depressed #suicide… https://www.instagram.com/p/BmHH0-XBSzM/?utm_source=ig_twitter_share&igshid=1th57dj4xwjzq …",anorexia,momento escuchar música relajarmar olvidar yo mierdo mundo vivo
user1307,2abd92c11d5a,"No juegues con tu vida, los trastornos alimenticios son enfermedades serías, una vez que entras en su círculo es muy difícil escapar de él. 
#tca  #ed #quierete",anorexia,juegu vida trastorno alimenticio enfermedad vez entra círculo difícil escapar
user1308,b42ec8834d77,Hoy! Clases de Cocina Argentina! !#foodporn #a #gastronomia #restaurante #foodie  #gourmet #dieta #n #bar #comidasana #amigos #chef #healthyfood #fit #instagood #delicious #love… https://www.instagram.com/p/BvWb-6kFmOy/?utm_source=ig_twitter_share&igshid=1ufwhm4yc7rde …,control,hoy clase cocina argentino
user1309,64f23c153095,"¿Sabías que las judías mal cocinadas pueden llegar a ser tóxicas? Pero si tenemos cuidadín, ¡Son exquisitas y sanísimas! Hazte un experto con https://gardeneas.com/  #judias #verdura  #healthy",control,sabía judío mal cocinada poder llegar ser tóxico si cuidadín exquisita sanísima haztir experto
user1310,04b6dccdae84,Alaaa hace tiempo que no vomitaba!,anorexia,alaaa hacer tiempo vomitar
user1311,51de8616e149,#thinspo  cuando voy a lograr estar asi?,anorexia,ir lograr asi
user1312,380486eb8543,#Deporte Trabaja los tríceps con estos 5 ejercicios,control,trabajar trícep ejercicio
user1313,a3c6a118b90f,Historias reales: la lucha contra los trastornos alimenticios http://wp.me/p46CQO-qn  #anorexia #bulimia  @ddlovato @anahi,control,historia real luchar trastorno alimenticio ddlovato anahi
user1314,870ae0e84794,"¿Sabías que el ejercicio puede llegar a afectar tu estado de ánimo? Lee más en https://bddy.me/2TeZ1vl 

#HolaDoctorSalud  #Health",control,sabía ejercicio poder llegar afectar ánimo leer
user1315,940ace7be51f,Verduras con judías pintas   er ing #plantbased https://ift.tt/2N5tOgg,control,verdura judío pinta er ing
user1316,4253c3e0ec29,"verme como ella, eso si me gustaría!",anorexia,ver yo si gustar
