class,tweet_id,tweet_text_clean,word2vec_0,word2vec_1,word2vec_2,word2vec_3,word2vec_4,word2vec_5,word2vec_6,word2vec_7,word2vec_8,word2vec_9,word2vec_10,word2vec_11,word2vec_12,word2vec_13,word2vec_14,word2vec_15,word2vec_16,word2vec_17,word2vec_18,word2vec_19,word2vec_20,word2vec_21,word2vec_22,word2vec_23,word2vec_24,word2vec_25,word2vec_26,word2vec_27,word2vec_28,word2vec_29,word2vec_30,word2vec_31,word2vec_32,word2vec_33,word2vec_34,word2vec_35,word2vec_36,word2vec_37,word2vec_38,word2vec_39,word2vec_40,word2vec_41,word2vec_42,word2vec_43,word2vec_44,word2vec_45,word2vec_46,word2vec_47,word2vec_48,word2vec_49
control,37141b8f1220,aqui va sal buen ing,0.10706016,-0.46565074,-0.14491749,0.52330834,-0.745074,-0.20469646,0.818731,0.7390491,-1.142221,-0.7700147,0.19188178,0.24505433,0.47657505,0.5533053,-0.29027778,0.21435611,0.17503704,-0.06474561,-1.2405727,0.29896078,0.066025294,0.17562017,0.43475986,0.014116704,-0.085579395,0.39784914,-0.38881993,-0.19131097,-0.94134796,0.13194263,0.74224126,-0.3244446,-0.4259631,-0.20175716,-0.037434578,1.203231,0.2691341,-0.13986875,-0.88100183,-0.9993639,-0.0010846496,-0.38278207,-0.08134149,-0.37739196,0.3270805,0.08114615,0.43429118,-0.12078474,0.17556523,-0.13787203
control,91b8bde401f9,rt benefici realiz ejercici diari carl diaz,-0.08052598,-1.0282242,0.509777,0.55400366,0.25169405,-0.9640036,1.1129522,0.63058656,-0.46060985,-0.6245569,-0.3948274,-0.9870284,0.7169813,0.25901213,-0.7821907,-0.19982149,-0.091268845,-0.25505444,-0.13706018,-0.82391834,0.27657342,0.31467795,0.63179976,-0.07651119,-0.15895751,-0.1332597,-0.6724044,0.4991128,-0.30612448,0.37406936,-0.038164914,-0.22715256,0.0010311262,0.24902317,0.008870959,0.5530234,0.020033177,-0.88360655,-0.09207948,-1.263755,0.6471035,-0.7702579,-0.36841735,0.06181908,0.72248316,-0.64652157,-0.9599563,-0.11629467,-0.34482512,-0.11331599
anorexia,472bf0925b5a,tod critic estupidez pensari mism si rev diri viv,-0.6051835,-0.0031214422,-0.51289356,-0.5252247,0.008555757,-0.43493837,0.22630402,0.3877163,-0.5139092,-0.43664584,0.034526944,-0.057758108,-0.07566357,0.6363963,-0.019490525,0.37803003,-0.10436632,-0.24847704,-1.1306887,-0.29550505,0.48434305,0.63924384,0.4021182,0.31075236,0.37441492,0.43822885,-0.16901104,0.76336217,-0.34704113,0.23653334,0.2851416,0.33735883,-0.22829063,-0.3266468,-0.37363493,0.14690304,0.2511216,0.13004382,-0.43529612,-0.35494974,1.0678688,-0.073029615,0.582466,-0.30972752,0.9732173,0.07028654,0.09637248,-0.9169509,0.083776936,-0.08779424
control,c500f2e51dff,verdader pretext pas bien com bistr esper haz reserv llaman,-0.12426152,0.6242705,-0.06603882,-0.7661584,-0.14863087,-0.49874276,0.63811755,0.75934374,-0.72459686,0.11713524,0.02942493,-0.1642445,0.09131027,0.54924643,-0.30187744,0.031166667,0.55133677,-0.07692982,-0.2688134,-0.24076927,-0.14767048,0.12066127,0.43121243,-0.5607034,0.28788033,0.5109652,0.42323178,0.020351179,-0.43760118,0.2000267,-0.030716445,-0.15439638,-0.07708887,0.14422002,0.25380343,0.4172438,0.5797624,0.0749353,0.027842801,-1.2559769,1.0773972,0.05157293,0.017402379,-0.71086866,0.11774455,-0.012734753,-0.50863576,-0.001575844,-0.11562475,0.25629517
anorexia,e92d693efdfa,peor dolor cabez ever vomit aunqu ultim genial jojoj,-0.11787701,-0.4313492,-0.45990753,0.1294457,0.1493924,-0.079901166,0.8323513,0.7189169,-0.6187136,-0.22504765,0.30832854,-0.7144033,0.64481616,0.9527696,0.18905705,0.18322021,0.22177452,0.4098903,-1.212579,-0.7998686,-0.24982373,0.31788552,0.60753864,0.3930851,-0.16737871,-0.12821071,-0.31961384,-0.29931775,-1.1841779,0.049141467,0.12642904,-0.5553469,-0.20990725,0.31573454,-0.44830704,0.050245773,0.8407443,0.63197815,0.10777606,-0.7057854,0.48290622,0.16117851,-0.53392786,0.762251,0.17633496,0.15828224,0.62590665,-0.46843863,0.077107854,0.42291296
control,988ca2b6d5d4,buen dia comienc seman salud ing,-0.13385205,-0.26913142,0.09548537,0.49065673,-0.2775434,0.1382947,0.676775,0.68585515,-0.7294124,-0.14001285,-0.06692421,-0.30164674,0.48122287,0.008476724,-0.4114537,0.26026964,0.30609217,0.30308947,-0.87844247,0.21795674,0.1921943,0.39649594,0.3038129,0.022242844,-0.2083478,0.27453092,-0.15153573,0.28807425,-0.58367217,0.049872745,-0.07411329,0.1810286,-0.49278888,0.06951926,0.23148888,0.8239109,0.124493234,-0.13255732,-0.21807252,-0.50447345,0.48095235,-0.452975,-0.32758895,-0.11808356,-0.016013851,-0.062339067,0.32452196,-0.64999914,0.28819513,-0.43899885
anorexia,602df440ee3b,com peor enemig,0.108780794,0.040493187,0.30931428,-0.3298123,0.1454077,-0.52084404,0.33326402,0.1276045,-0.43638733,-0.38212737,0.81048614,-0.52649766,0.16344368,0.74803644,-0.15483478,0.14270964,0.29431793,0.64432317,-0.5920422,-0.19389443,-0.0022024512,0.6979749,0.2665268,0.3691642,-0.16064663,0.0783635,0.17537944,-0.34750283,-1.1083056,-0.25026727,0.14595468,-0.20112348,-0.2908249,-0.13693123,0.10551384,0.39099184,0.65402305,0.65609604,-0.17592652,-0.19898142,0.3679203,-0.11257806,0.080270596,0.66203266,0.29900786,0.41569856,0.0848236,-0.85829234,0.25626016,0.3320046
anorexia,26307b419ac0,mir cuerp dios enamor,-0.30873555,-0.24632408,-0.92325586,-0.5709964,-0.22374701,-0.02987682,0.15816982,1.2309713,-0.62295806,-0.8667198,0.027569268,-0.91161716,0.48465136,0.038793527,-0.1374149,0.4788345,0.1852333,-0.03547327,-0.43698993,-0.9715936,0.31925032,-7.522106e-05,0.92251885,0.24791968,-0.6242753,0.28350392,-0.10931965,-0.13105464,-0.43297783,0.5760888,-0.21394114,0.2111591,-0.18832298,-0.07942132,-0.5378994,-0.073147476,-0.3897346,-0.099350765,0.39610294,-0.120174475,0.75464386,-0.6379961,0.1396242,0.028454818,0.48653108,0.55537677,-0.36731225,-0.24079098,0.3171647,0.45005503
anorexia,cc60102d6fa3,perd gord,0.09460911,0.50684345,-0.42280784,-0.04378605,-0.17686948,0.13195674,-0.415649,0.03290261,0.26126006,-0.60515344,0.40114933,-0.8612037,0.8287415,0.63939613,-0.74119705,1.0109422,0.34293765,0.67762524,-1.0783757,-0.30643544,0.19847104,1.022867,0.7791117,0.7179067,0.40214616,0.26044005,-0.72336423,-0.020478033,-1.335169,-0.2348334,-0.012318417,-0.3572719,-0.02491244,-0.3988653,-1.0519425,-0.15663448,0.3782157,-0.20031837,-0.8187989,-0.7299671,0.3921287,-0.01577282,-0.082030945,-0.8619275,0.8297067,0.39529315,0.019120604,-0.9452182,0.41462922,-0.042607047
control,88f656f6e909,marz cambi habit dej tabac reduc consum azuc form radical graci muestr diet graci frut diari graci,0.26178947,-1.1066837,0.3491834,0.35330838,-0.3958574,-0.6719894,0.60496116,0.34593758,-0.4658971,-0.47295552,0.054065086,-0.5911095,0.37497282,-0.083002515,-1.0464678,-0.36883,0.34710622,0.11920291,-0.4186768,-0.08008069,0.48603013,-0.07878379,1.34145,-0.39981657,0.06375243,0.9311573,0.08590654,0.049241174,-0.8335634,0.59109455,-0.11495472,-0.41222367,0.19589286,-0.22710842,-0.42843908,0.2782098,-0.0074156066,-0.3785112,-0.114244856,-0.5504411,0.8675094,-0.7697899,-0.15906177,0.096041985,0.05370492,0.46213612,0.06701799,-1.109348,0.289578,0.2817475
anorexia,5163933b6043,hambr duel estomag hac perd apetit quis,0.2358124,0.17357159,-0.26173463,-0.07878197,0.21729814,-0.34362364,0.02077915,0.6488245,-0.07726345,-0.32062078,0.1643688,-0.32865214,0.9737242,0.69036525,-0.63679534,0.83271426,0.35989267,0.6263668,-1.1362768,-0.86104214,-0.0106601035,0.23001449,0.62028176,0.079290286,-0.2432988,0.45955986,-0.34036407,0.08116425,-0.6899317,-0.6786751,-0.21659191,-0.7335067,0.5530082,0.28251964,-0.7997204,-0.0106595205,0.34517148,0.17183861,-0.09952925,-0.33469602,0.44752884,-0.3498648,0.40177393,-0.23527086,0.8483063,0.14251408,-0.015080512,-0.6821448,0.38499865,0.5297076
control,10e71c755059,quem gras haz endorfin flu esper entra bio ven gratis prim dia nuev vid,-0.07439657,0.86857903,-0.050406363,-0.26477444,-0.48760912,-0.4472111,0.55056363,0.46378437,-0.8878244,-0.08466006,-0.30426785,-0.8117295,0.4669954,-0.45694587,-0.6669149,0.32985324,0.6973553,-0.19413948,-0.5977489,-0.3602329,0.36376384,0.5782546,0.7022707,-0.98418045,0.13758464,0.2983129,-0.11425037,0.12042141,-0.0915833,0.8741994,0.24729979,-0.14886296,-0.050517917,0.344443,-0.04947779,0.5402212,0.3125596,0.117388956,-0.18119825,-0.73940533,0.8924027,0.28714964,0.01724303,-0.49615142,0.18908004,0.3377766,-0.46740654,-0.5056353,-0.04613455,-0.16736376
control,4e8574a91409,rodeat person maravill impuls segu mejor vid pued dar,-0.25133193,-0.25457358,-0.21306767,-0.14815098,0.009643237,-0.53148323,0.49517024,0.42347082,-0.75270987,0.15691778,0.296941,-0.7739862,0.39191014,0.023443269,-0.16680609,-0.18925822,-0.27060354,0.389027,-0.19667919,-0.6399854,-0.06339357,0.65654755,0.88056004,-0.042345803,0.47469002,0.42384058,0.2831601,-0.088831194,-0.22911695,0.75205255,0.41979012,-0.64129746,-0.088860415,0.7890932,-1.0579674,0.17920636,0.4824199,0.13560149,-0.12990434,-0.12025377,0.7673129,0.06471041,-0.0023633507,-0.16119845,0.87435764,0.4245347,0.34213966,-0.5351919,0.31835264,-0.294701
control,6157abc23312,resist entren persist dond coach,0.14008477,-0.1799167,0.37900934,0.092408754,0.1453779,-0.6085559,0.8338038,0.40430284,-0.879902,-0.13422164,-0.43130237,-0.26901057,0.27311048,-0.07184998,-0.12707503,-1.0312397,0.48430815,-0.27779627,-0.3383097,-0.26986,0.20237413,-0.15275608,0.50234526,0.32786146,0.6483483,0.14068154,-0.72703874,-0.60495096,-0.41951427,-0.3812326,0.45170322,-0.49460077,-0.012614069,-0.15615097,-0.34976178,0.5090667,0.42362398,-0.1523942,0.13809395,-0.3153577,0.7626246,-0.52424026,0.36578998,-0.4062426,0.67310685,-0.30811816,0.41472548,0.03144738,0.15289578,-0.050115574
anorexia,6e25c1dcf9d2,interes vomit intestin tal ser,-0.36307502,0.38385364,-0.5081223,-0.23553827,0.068207875,0.3583145,0.3491262,0.8632808,-0.51488596,-0.13733475,0.18880987,-0.17119765,0.14686732,-0.15016246,-0.19249591,-0.0055451184,-0.1698109,0.98322725,-0.7500109,-0.5700012,0.3155984,0.11356964,1.0035158,0.23125355,-0.020377994,0.42465982,-0.14237536,0.6324104,-0.8047516,-0.20460458,0.38410896,0.5933127,-0.30496454,0.2486246,-0.5327908,-0.27200875,0.4044091,-0.18356743,-0.05525372,-0.75744826,0.6699278,-0.21924698,-0.50622165,0.24316254,0.8914894,0.028727483,-0.22596893,0.19680108,-0.040542502,0.18611605
control,f0eaa7634960,hoy com espelt calabacin ceboll salt niñ ademas hamburgues pav caser,-0.04506512,-0.4415727,0.16749024,0.6878273,0.077648975,0.36685076,0.7609476,0.9841966,-0.6104096,-0.667972,0.6758294,-0.39423373,0.30327126,0.059953056,-0.75031376,0.11286261,0.61732763,0.12394104,-1.1804068,-0.074218884,0.11378455,-0.03531443,0.8834725,-0.36095044,0.20969607,-0.292798,0.17885837,0.13122278,-0.47473428,-0.0035589987,-0.009236384,-0.18648048,-0.5610307,0.963831,0.14410187,0.5934802,0.15202512,0.5065213,-0.04584061,-0.2229309,0.48564863,0.075580604,-0.40439424,-0.23818845,0.69665694,0.4915658,-0.5115646,0.57818073,0.32720006,-0.1125767
control,b62c6eacc50c,buen dosis fin seman vien dar caprich,-0.54315335,-0.10085686,-0.53762895,0.5453764,0.26649508,-0.07126797,1.1448933,0.45337367,-0.62870795,-0.04361924,-0.008397525,-0.28063124,0.9822699,-0.32699138,-0.082646444,-0.16280076,0.20174572,0.42338547,-0.40396705,-0.415442,-0.5724993,0.85763866,1.1310791,-0.0350706,-0.28955176,0.7566301,0.2572081,0.104232505,-0.62218094,-0.03862955,-0.07282438,0.06887717,-0.5819954,0.82804793,-0.16288897,1.1922258,0.5017201,0.061410103,-0.6771435,-0.30091992,0.1109231,-0.20330831,0.1256976,-0.19328311,0.05608171,-0.06995939,-0.18232653,-0.2875652,0.41093847,0.08298896
anorexia,e0c60b2c730c,com am,-0.049915962,-0.21122417,0.08105861,0.016538486,-0.18722753,-0.3171392,0.22303537,0.44392192,-0.14383437,-0.28372863,0.15730639,-0.35396242,0.13730447,0.20557466,-0.3366701,0.115514874,0.12844135,0.12793839,-0.3901812,-0.45049497,0.36635345,0.15178561,0.5480825,-0.14094079,0.03791182,0.37182507,0.084499046,0.17362401,-0.43902442,0.11735429,-0.029398404,-0.13612323,-0.12418382,-0.12877218,-0.16278458,0.11643036,0.49020854,-0.13545696,-0.15443781,-0.10041398,0.33290684,0.03828118,-0.015286336,-0.025092728,0.4068942,-0.27208772,-0.25629163,-0.36890176,0.27807492,-0.011726487
anorexia,ef08e78b7b0e,dic deb ser fuert rio dig mism fuert sobreviv,-1.0357785,0.1562437,-0.1864204,-0.25908676,0.0519666,-0.69447297,0.7999952,0.6700798,-0.08233912,-0.32512856,0.41306928,0.06834812,0.27189013,0.05358416,-0.42396742,0.21383193,0.22779478,0.20627603,-0.42465433,-0.65118617,1.1731559,0.66706747,0.88520455,0.29215315,0.74988294,0.13510196,-0.11761008,0.028792104,-0.46115875,-0.25446174,-0.5642004,-0.008946542,-0.49541235,-0.10995721,-0.23779339,-0.23107985,0.23719083,-0.22128385,-0.5854618,-0.5972077,0.36649954,-0.4325806,-0.17884779,-0.54029614,1.1256102,0.280305,0.04319897,-0.8017137,0.83934814,0.31199124
anorexia,442bbaf08cb1,com viv viv com,-0.34717008,-0.8788208,0.24087745,-0.21613759,-0.5116419,-0.051656373,0.22703925,0.19113699,-1.160429,-0.64209664,-0.20481731,-0.16489562,0.07148125,0.7724291,-0.06489263,0.46910188,0.092260696,-0.32717147,-0.8972665,-0.243099,0.57893497,0.46164533,0.516991,-0.034253754,0.05696871,0.25105295,0.41602713,0.5155356,-0.40346062,-0.2483997,-0.50125587,0.061892316,0.21629721,-0.3575207,-0.73934007,-0.33548266,0.3540004,-0.31116292,-0.35849375,-0.13974154,0.36683843,-0.24606936,0.45228025,-0.2623606,1.093879,-0.046712272,0.0785985,-0.33030125,-0.03270048,-0.28849322
control,a20ce02041ec,cen campeon,0.48563477,0.20536578,-0.432634,-0.43555948,-0.03305891,-0.24121991,0.6141175,0.24408221,-0.78830063,-0.3889661,0.8078224,-0.6582175,0.95387715,0.49256045,-0.18422484,0.4287988,0.9939855,0.6761385,-0.78716743,0.06559146,0.47536036,-0.15294233,0.2742851,-0.7311164,-0.1403411,-0.2320644,-0.10840161,-0.42740738,-0.4825101,-0.7462187,-0.06617838,0.3582325,-0.16002491,0.08045038,0.14392635,0.9219829,0.097232945,-0.43929493,0.2719023,-0.77914643,0.20322199,-0.16848117,0.40111905,-0.9747934,-0.06671142,-0.29244724,-0.10488966,0.2724979,0.410025,-0.003360957
anorexia,49e76693f788,nos ves sent mejorsient cad dia pes masy pued,-0.29257178,0.13526177,-0.29072058,-0.07627274,0.32323548,-0.6099829,-0.17112055,0.36665928,-0.30466652,-0.262788,-0.5827983,-0.66471964,0.005426357,0.6250619,-0.44035774,0.20057294,0.35508072,0.12322447,-0.7412956,-0.52041847,-0.3671935,-0.10660729,0.82614166,-0.12319003,0.20656823,0.55565655,-0.28518862,-0.31843248,-0.9541285,0.00860935,-0.43665454,-0.1684259,-0.04213724,-0.44225633,-0.70534885,0.12677084,0.75646454,-0.057927053,-0.1751979,-0.4531447,0.57986486,-0.31741536,0.39066786,-0.16154583,0.4196077,-0.24515396,0.38513595,-0.36760882,0.41604784,0.09922306
control,0c669eabb9e1,falt cremit calentit cas busc mas gust,-0.40750107,-0.41207358,-0.37195858,-0.32731158,0.11133557,-0.074461065,0.854817,0.59968823,-0.31681567,0.14473155,0.28100604,-0.38043967,0.08969958,-0.28728604,-0.69609416,1.1221951,1.424425,0.13899437,-0.6673352,0.018823607,0.4623603,0.50233406,1.0210569,-0.34286827,0.28895047,0.99477684,0.3253746,-0.036949396,-0.27695605,0.61232144,0.017054426,0.341702,-0.25887576,0.34311765,-0.5439227,0.2749271,-0.0708588,0.33753997,-0.1683219,-0.31822377,0.29267135,-0.17370653,0.41759652,-0.06964154,0.5520137,-0.380167,-0.60194486,-0.35014626,0.93673927,-0.32612774
control,b974a06274ef,recuerd recuerd olvid olvid tocay,0.36505687,-0.042248517,-0.1957573,0.004353714,-0.10692684,-0.20288369,0.8416909,-0.48060185,-1.856374,-0.7731033,0.13449875,-0.72229224,0.4050104,0.29246065,-0.1533806,0.42972046,-0.26994187,-0.3079435,-1.1644009,-0.085858665,-0.17126083,0.00929105,-0.08638011,-0.07471377,-0.35194784,1.2623665,0.38706848,-1.0838859,-1.0469351,-0.96199435,0.40852657,-0.24778858,0.2055515,0.06695062,-0.108483516,0.032537676,0.1731505,0.7459687,-0.21338017,-0.18394947,0.7830564,0.4285911,0.5101279,0.6869008,0.95393527,0.1480888,0.028497916,-0.90740174,-0.028020963,0.06338145
control,bcbe5a5de645,hernan escuch dic sergi cre ataqu quizas encaj tan personal llev labor tiemp sac tiest tom pertenent,-0.5072011,-0.30670646,-0.035198953,0.00034896855,0.362141,0.20533249,0.47070336,0.5490478,-0.2305321,-0.6280593,-0.19997749,-0.79203504,0.38417712,0.10612338,-0.41892862,0.0071499823,-0.46878582,-0.33049247,-0.897953,-0.5282447,0.59070224,0.05686264,1.0064696,-0.7235096,-0.0423642,0.50561154,0.21525322,-0.22579269,-0.044117007,-0.43808594,-0.3079763,-0.111445405,-0.674088,0.091228686,0.25872076,0.33408523,0.5911346,0.3368736,0.14940791,-0.7699401,0.9172622,0.4132199,0.43167606,-0.20168245,1.1279588,-0.29385152,0.09684752,-0.68890065,0.13135962,-0.33521214
anorexia,1c3b960b0a7a,princes dia recuerd dia perfect logr kil men,-0.104420476,0.39247033,-0.10325828,0.3385389,-0.28622854,-0.69982964,0.6191722,0.28187293,-0.31506985,-0.7349438,-0.1642239,-0.9948485,0.52675986,-0.021107048,-0.049907066,0.33904076,0.54662585,0.4615435,-0.98029363,-0.29953367,0.167653,0.118580356,-0.05854104,-0.050609447,0.018863484,0.57437885,0.28445023,-0.117772855,-0.8376735,0.033892617,-0.49762493,-0.13768572,0.44434577,0.28357825,-0.85047877,0.23546866,0.45189375,0.054613173,-0.44679594,-0.10434578,0.8537432,-0.10670443,-0.02724285,0.05406465,1.1280134,0.10083988,0.056805644,-0.6978755,0.26992074,0.12529454
control,cc987959fc9e,llam tip ejercici,-0.8146186,-0.5987273,0.1318129,0.07732665,1.1078051,-0.6013674,-0.7070423,0.9482197,-0.7387268,-0.81706744,-0.13060153,-0.81307775,0.23922814,0.0797654,-0.6830306,0.42641902,0.796776,0.8295884,-0.38580486,-0.92314297,0.34016147,0.6446803,0.76826507,0.45705578,-0.54310757,0.7478557,-0.51424533,-0.49639702,-0.0099806385,0.3102748,0.6857223,-0.40765652,0.048091132,0.31009153,-0.11328673,0.14492984,0.8529067,-0.29170766,0.12591302,-1.0818089,0.5790995,0.08054111,-0.7763807,-0.61415607,1.0291681,0.09350165,-0.045690894,-0.28128603,-0.24611402,0.61505294
anorexia,da12a12820a9,com asco,-0.04879522,0.26650855,-0.07323483,-0.20809482,-0.102183565,1.1211379,0.30250168,0.8681525,-0.47674245,-0.21258645,0.061608486,-0.30564407,-0.008583166,0.25881928,0.2918408,0.51408005,0.5867671,0.09721048,-0.6520234,-0.17248234,-0.34869123,0.40986887,0.48376483,0.026965562,0.19421948,0.3585905,-0.64617735,-0.05432701,-0.92141706,0.091542095,0.3023566,-0.5890455,0.0036883056,-0.49779132,-0.32314295,0.4052816,0.9045759,-0.17411844,0.79769784,-0.55294025,0.36066458,0.09302903,-0.042368837,-0.1755184,0.980628,0.11606316,0.12484276,-0.7453674,0.5190357,-0.17399782
anorexia,8ba21a3dc85b,adivin pes kilossi felic,0.5415156,0.40278625,-0.11004956,0.19150141,-0.08581268,-0.23112704,0.19509919,0.39877465,-0.16665554,-0.30581942,-0.2774545,-1.4033629,-0.3506648,0.8729327,-0.9214539,0.2603686,-0.055677895,0.039410517,-0.5708016,0.49880993,0.3297494,0.073136345,0.013340371,0.01759684,0.3317717,0.10632467,-0.050097533,0.33634543,-0.7837892,-0.015417203,-0.1658231,0.34952375,0.23948002,0.163892,-0.038285077,0.3365441,0.6460581,0.06921262,-0.6852435,-0.35588545,1.0055255,-0.0814015,0.09166454,-0.5669283,0.676114,-0.23818192,0.53062326,-0.29359153,0.57838976,0.091047704
anorexia,6a35c577f490,unic com dia huev frijol mañan,-0.20764469,-0.10950864,0.28176165,-0.2417379,-0.18599105,-0.7153192,0.26912633,0.9273815,-0.31635317,-0.53801155,0.15294148,-0.407091,0.36082408,-0.012698571,-0.8374583,0.15167272,0.6577855,0.22871459,-0.7863284,-0.38283888,0.5138107,0.25076842,0.38584232,-0.5456436,0.034749243,-0.30444834,0.08074625,0.111088894,-0.80860573,-0.31676185,-0.43502128,0.025161078,-0.49876913,-0.3539038,-0.26566073,0.51921606,0.5395584,0.375339,0.1794542,-0.67591834,0.55342245,-0.0201445,-0.024882605,-0.03265385,-0.1574695,-0.22083282,-0.017509272,0.0074406383,0.14915845,-0.70376205
control,9314a0574359,hoy dia fit piern sent remord ir tac res posgym,0.47613534,-0.14352664,-0.27086455,-0.14863911,0.12423762,-0.6354241,0.4630004,0.40965396,-0.85680836,-0.56586444,-0.30059206,-1.089158,-0.48092094,0.5818418,-0.3106739,-0.10382281,0.7242969,0.20680149,-0.7077017,-0.64806134,-0.26738,0.18782386,0.48354855,-0.22231452,0.09366797,0.39658058,-0.45623463,-0.18241704,-0.6419787,0.2916711,-0.39784494,0.6696989,0.48209053,-0.328872,-0.15372765,0.63844043,0.085916825,0.12848058,-0.45423904,0.34003267,0.87892437,-0.16285044,0.061676502,-0.4186384,0.52696866,-0.54125845,0.4690042,-0.48243564,0.33669454,-0.022276096
control,61c99a923d29,necesit comenz,-0.4869869,-0.35438433,0.019761413,0.78546035,-0.7553669,-0.55071557,0.41624853,1.1493814,0.11055781,0.44607836,0.15056579,-0.4445973,0.2487559,-0.27130005,-0.7322882,0.47395816,0.6004857,0.07603312,-0.15753967,-0.72985244,0.2936843,0.25562906,1.0887991,0.37022159,-0.04335749,0.2528855,0.23317763,0.8269403,-0.39999965,0.5248403,0.14292549,0.17081189,-1.130554,0.416606,-0.2563921,0.4737101,1.550333,-0.62027085,-0.43045053,-0.037318587,1.2861674,-0.03271103,-0.51699066,0.06833054,0.6688595,-1.3499362,0.0289305,-1.1602232,0.2678095,-0.38538426
control,dd7aee06dcc9,españ aun ley control,-0.5828756,0.5171165,-0.2623207,0.23985979,-0.48054153,0.062898666,0.02726674,0.1756079,0.13072406,0.29500192,0.4186767,-1.8509893,0.47900158,0.23424095,-0.6349615,-0.14824584,-0.8276161,0.4523434,-0.67474794,0.38184348,0.27575395,0.5624393,0.35497022,-0.66407853,0.21232821,-0.09889716,0.13795948,-0.06466925,-0.32923204,-0.4696486,0.3532406,-0.0237654,0.180082,0.3380249,-0.55017495,-0.029121846,-0.26886874,0.44427055,-0.33802843,-0.92376935,0.5389193,-0.04478523,-0.2687691,-0.67938054,1.4119843,0.3992521,-0.58344156,-0.9825324,0.47949043,0.38408422
anorexia,05d3108ee9d0,met cumpl,-0.86498046,0.45200258,-0.27289504,1.0558684,0.3034788,-0.24706176,-0.05020617,0.18141016,-0.41496828,0.31148133,-0.73368514,-1.374939,0.83838207,1.0295378,-0.7609848,0.40355095,0.56537545,0.7662422,-0.8186835,0.3819751,0.39118326,0.4196637,-1.2233845,-0.6203685,-0.019528896,1.137049,-0.94911283,0.51843333,-1.06636,0.028397288,-0.48427933,0.35520962,-0.10465734,0.34062296,-0.9148304,0.23712021,0.34358698,0.20579661,0.15386428,-1.1783125,1.7163717,0.6287855,-0.2805927,0.2191892,1.6016614,-0.5314427,-0.6952286,-0.014391456,0.6091812,-0.047064014
anorexia,560d5e042f79,si quier pas blog blog,-0.54532295,-0.2950508,0.22212665,-0.36034286,0.26384515,0.021555196,0.29094598,0.46691316,-0.32172608,-0.123666346,0.12674278,0.0464138,0.71388245,-0.048631214,-0.13673349,0.035944253,0.23387988,-0.023563374,-0.8692152,-0.17134574,-0.45643005,-0.035314746,0.94750345,0.2182939,0.4150997,0.25620624,0.19198218,0.3131522,-0.08706536,0.25481835,0.8386871,0.08876872,-0.52341413,-0.18196268,-0.24297985,0.7373419,0.4536397,0.04460304,0.5304644,-0.78311926,0.7091021,-0.0063370587,0.37069875,-0.6079544,0.9775896,-0.13659649,0.20209861,-0.5398046,0.5188703,0.35539085
control,fc8d5d7a962c,lom cur caser recet complet ultim fot buenisim ing,-0.45600307,-0.70005304,-0.8699305,0.8506301,-0.49126947,0.242891,0.9264052,0.2295805,-0.655679,-0.64756143,0.09359503,-0.43221435,0.0161886,0.75444967,0.0038468689,-0.24789065,0.4561472,0.63905555,-1.6958997,0.32606107,0.41751388,-0.020450471,0.68318313,-0.1627731,0.10353072,-0.42618307,-0.2718575,0.009958069,-0.6429036,-0.21411477,0.105183564,-0.495192,-0.5168832,0.63421446,0.1650314,1.1955458,-0.14921723,0.17997375,-0.0052743126,-0.38526452,1.2055588,-0.10006022,-0.2520726,-0.20884787,0.5702825,0.20819348,-0.106059946,-0.23109277,0.89522755,-0.34539875
control,7dae78561057,hoy com ensal garbanz aguacat encant añad tomat principi dentr mes aliment prohib,-0.1171497,-0.050215486,0.14648595,-0.027662648,-0.17471825,0.19035086,0.21638925,0.85432845,-0.80755526,-0.65458703,0.16435617,-0.3985768,0.7369206,0.21768667,-0.45614877,0.19251741,0.944239,-0.1486484,0.020605704,0.32934105,0.62596136,0.110793844,0.87142783,-0.015823998,0.14387457,-0.2501356,-0.19076133,0.41958326,-0.9289721,-0.044524558,0.12134849,0.028857555,-0.7745858,-0.105335966,0.09379044,0.4790799,0.8587268,-0.2588175,-0.3123687,-0.66396403,1.0561208,-0.07625516,-0.06656553,-0.018643955,0.92412066,0.012259902,-0.52591455,0.42959327,0.06772933,-0.25089335
control,116c271d2d86,si pas mal moment sig adel,-0.64018387,0.4291699,-0.005005403,0.23862015,0.08318245,0.1672004,0.53496957,0.61010414,-0.59303373,-0.2903575,0.21184331,-0.16520569,0.35226038,0.3914727,-0.049939167,0.17498022,-0.16062082,-0.3332846,-0.6514577,-0.5210391,0.14730884,-0.26520976,0.6138106,0.080358885,0.14553356,0.46731463,-0.22532737,-0.2131413,-0.920069,-0.024739638,0.75785327,-0.21334141,-0.16230683,-0.2140124,-0.12862892,0.28736988,1.377477,0.1887105,-0.1506867,-0.53250855,0.79810953,-0.10711268,0.62349766,-0.5260805,0.2841113,0.5028198,0.072091214,-0.6620684,0.2569256,-0.11237943
