class,tweet_id,tweet_text_clean,word2vec_0,word2vec_1,word2vec_2,word2vec_3,word2vec_4,word2vec_5,word2vec_6,word2vec_7,word2vec_8,word2vec_9,word2vec_10,word2vec_11,word2vec_12,word2vec_13,word2vec_14,word2vec_15,word2vec_16,word2vec_17,word2vec_18,word2vec_19,word2vec_20,word2vec_21,word2vec_22,word2vec_23,word2vec_24,word2vec_25,word2vec_26,word2vec_27,word2vec_28,word2vec_29,word2vec_30,word2vec_31,word2vec_32,word2vec_33,word2vec_34,word2vec_35,word2vec_36,word2vec_37,word2vec_38,word2vec_39,word2vec_40,word2vec_41,word2vec_42,word2vec_43,word2vec_44,word2vec_45,word2vec_46,word2vec_47,word2vec_48,word2vec_49
anorexia,77736818b602,hambr almorc hambr feald dej cuerp bellez entrand,0.41653892,-0.67727816,-0.6293022,-0.34028807,0.49219483,-0.15870865,0.67824256,0.29407552,-0.14853819,-0.448627,0.031138323,-0.40936497,0.6820377,0.29568082,-0.7063846,0.013427962,-0.00028785318,0.396928,-0.48265722,-0.46763268,-0.05272029,0.0056508686,1.2892734,-0.29191613,-0.40253913,0.46666846,-0.7531011,0.6317296,-0.3072723,-0.100331426,-0.08888305,-0.46355358,0.4189269,0.20071125,0.17610776,-0.15568338,0.22651644,0.011803966,-0.30629867,-0.038436785,0.45071703,-0.1576013,0.11852916,-0.08930683,1.2423847,0.103463784,-0.44544554,-0.12603652,0.09905871,-0.12876454
anorexia,18e4ddc26970,prinzzz respet lee despu llen conoc ose llen llen gord gord asco,0.38179705,0.35343572,-0.002521716,-0.09578925,0.55428773,0.6821713,0.15084644,0.56021035,-0.46865782,-0.12790805,-0.24298465,-0.40613425,0.8502857,-0.12766822,0.112759314,0.029343924,0.47231397,-0.3634574,-1.4405409,-0.7508696,-0.01724348,0.3817638,1.2448794,0.16694905,0.5993106,-0.028162265,-0.9055647,-0.12907806,-1.3651522,0.3390707,0.4627501,-0.6269378,-0.4615043,-0.12686831,-0.62185955,0.13282251,0.81588596,-0.56929827,-0.3586,-0.6364087,0.099715136,0.4631084,0.20513181,-0.32056645,0.5544537,-0.20485592,-0.41134515,-0.43919095,0.43449894,-0.30998316
anorexia,917c638a503b,asi sol tendr mat hac ejercici men quier pes kil diciembr,-0.38885757,0.12083087,-0.15060331,0.16476785,-0.24722277,-0.49622604,0.49746326,0.4331568,0.08368061,-0.2797429,0.052964065,-0.73434985,0.25875756,0.40076712,-0.3230708,0.3377206,0.6769398,0.19800001,-0.36667153,-0.05206686,-0.034027293,0.41601574,0.5572665,0.055101644,-0.1513781,0.5959817,-0.07641348,0.4846445,-0.07328475,-0.012666171,-0.147856,-0.148142,0.63298935,0.08484404,-0.4770172,0.43863362,0.60403436,-0.51549685,-0.3990881,-0.7320749,0.5604017,-0.012124077,-0.13337398,0.19844304,0.9148649,0.0018105947,0.15175483,-0.4068924,0.34160697,0.049103126
control,6edf7f9db879,si habl rap san ensal mejor ali hoy facil prepar delici,-0.11096735,-0.3579401,0.4402484,-0.08242168,-0.4016675,-0.54066634,0.75778526,0.6869128,-0.7367391,-0.07736135,0.03357404,-0.54471165,0.4734803,-0.16560708,-0.2522956,0.211775,0.48752052,0.27734458,-0.55363995,-0.3150499,0.73744357,-0.31747487,0.693829,0.18974183,0.16567759,0.2619022,0.101148136,0.24347292,-0.251308,0.31660423,-0.10779726,-0.104733795,-0.8779261,0.2191855,0.12839013,0.8346739,0.39184558,-0.073314,-0.14711776,-0.12742177,0.6763303,0.10566883,0.030612104,-0.2014021,0.83526856,0.09204172,-0.34030455,0.09551371,0.52908653,-0.046056356
anorexia,7235bdb66875,ojal cuerp,0.13096058,0.20238614,-0.27455866,-0.040903885,0.25756046,-0.44668642,0.34333545,1.2157083,-0.7837966,-0.79252243,-0.28358063,-1.2185649,0.7374488,0.39492083,-0.007431158,0.35094604,-0.09787213,0.32981572,-0.3886672,-0.04347697,-0.36900875,-0.17740013,0.33425632,0.025231779,-0.46705902,0.7177362,0.06508299,0.31622565,-0.16198717,0.12606546,0.22907346,-0.82085,0.73426855,-0.18493922,-0.06250504,-0.36639887,0.16279669,-0.11630711,-0.12985574,-0.9244916,0.46618426,-0.51055443,0.024370078,0.32999212,0.53998345,0.00020317943,-0.37541065,-1.0377641,0.090266414,-0.20191894
control,1fc5aac52774,veran epoc negr trastorn alimentici necesit ayud,0.3736256,-0.06701643,-0.08193294,0.4319964,0.56416154,-0.93904036,0.2765298,0.7724724,-0.80747455,0.43763843,-0.07766676,-1.0012815,-0.22404692,0.04018849,-1.2660009,0.6377478,0.048179176,-0.26245588,-0.45573562,-0.101665154,0.35007128,-0.31113783,0.46752152,0.22351411,-0.02163233,0.43945843,0.17318878,-0.19909787,-0.96917486,0.9933025,0.019054873,-0.430267,-0.33763286,0.52761465,-0.20197158,0.3542578,0.61757046,-0.400738,-0.9454617,0.321208,0.09627888,-0.34373254,-0.18256171,-0.005440814,1.149987,-0.34481207,0.07227075,-1.5183804,-0.08233285,0.200609
anorexia,e1bddb1f8bb3,cre hor llam amig ded indic ded medi,-0.27656734,-0.213634,-0.27584943,0.21431665,0.79956377,-0.2997168,-0.4891161,0.68913794,-1.046204,-0.6122172,-0.2878146,-1.3691965,0.400509,0.5366099,-0.30441123,-0.5901174,0.83717966,0.4057475,-1.2282,0.13122296,0.4974111,0.032555073,0.46113598,-0.63085234,-0.10263624,0.019205078,0.34127373,0.1194601,-0.3619216,0.011346646,0.50600564,-0.42151508,-0.84878767,-0.030933384,-0.40507233,-0.28474894,0.96997595,0.5631119,-0.3596081,-1.2225863,0.18380783,0.22771019,-0.14302367,-0.47854972,0.9596866,-0.23705022,-0.5188165,-0.55558485,0.4162858,0.35326076
control,2952ad58922b,equilibri propiocepcion destrez agil diversion atrev,0.15895827,-0.067270964,0.12594064,0.63214946,-0.14648752,-0.47317514,0.11290113,0.5972704,-0.5598156,0.2172981,-0.09849289,-0.23199384,-0.42255294,-0.18446714,-0.7030429,-0.28849527,-0.24903303,-0.43339527,-0.024199784,-0.43459594,-0.12107607,0.46165776,0.3918039,-0.24116321,0.016616797,-0.06525964,-0.7919879,-0.7988324,-0.3623736,-0.09902155,0.275903,0.27712193,-0.15875728,0.59550446,0.14611809,0.75988704,-0.38860044,-5.9480467e-06,-0.110258214,-0.61098427,0.42648253,-0.27678642,0.17553143,0.35826162,0.109392144,-0.13145034,-0.37015748,-0.024053035,0.06212892,0.25466797
control,a8070037072e,quier adelgaz aqui truc dej idiotec haz put ejercici com mas san men mierd dej lloriqu,-0.24508443,-0.115997724,0.16230187,0.07222683,-0.41097534,-0.21032836,0.5634514,0.1058,-0.07557539,-0.54356897,0.20689681,-0.43136188,0.21741799,0.7478244,-0.44210467,0.26758215,0.41078556,0.06629531,-0.53242564,-0.28140634,0.36500823,0.37663683,0.8934762,-0.41671437,-0.34385258,0.91695285,0.21241777,-0.3524717,-0.6763845,0.23338905,-0.06744765,-0.29668063,0.2093307,0.051491685,-0.4410045,0.35654196,0.26410052,-0.33968547,-0.6041613,-0.7860834,0.49416837,0.034098875,0.059591528,-0.56387603,0.69160473,-0.27053788,-0.57506174,-0.12309708,0.33852634,-0.26149592
control,e83872889994,recet gallet match,0.20175147,-0.84113973,-0.44705093,0.377826,-0.64200765,-0.11144044,-0.004527703,0.259603,-0.42894736,-0.02752615,-0.16600335,0.09751908,0.10721353,0.27331504,-0.8771515,0.15148525,0.3124167,0.12570079,-1.5432048,0.19774885,-0.0030750278,-0.4231145,0.76839143,-0.32426032,0.0059989095,-0.45709538,0.46841922,-0.17938541,-0.607237,0.37360916,0.026776994,0.15613578,-0.28336325,0.565483,0.21741414,1.5825706,-0.51309055,0.11152863,-0.3966061,-0.6740959,0.76708823,0.44685075,0.1421159,-0.6761255,0.050960883,-0.42648745,-0.028236449,-0.6472431,0.19118142,0.70249265
anorexia,36ffd3746c86,lleg quem comi pod esper,0.85811806,0.8821331,-0.74049985,0.21969387,0.30706018,-0.10442541,0.31209597,1.1208079,-0.34382933,-0.27135003,-0.6427323,-0.7275909,0.34114784,-0.007560596,-0.84111756,0.17617694,0.6292373,0.36916274,-0.49229756,-0.9308093,0.10580997,0.3616515,0.22704072,-0.5010342,0.4794635,0.4352641,0.4547676,0.3478943,-0.30028245,0.5803244,0.055784993,-0.46636373,0.07626556,0.39417064,-0.2504181,0.75141305,0.96038264,-0.4924942,-0.29064247,-0.5589641,1.5540953,-0.40185872,0.2513083,-0.15048365,0.4863217,-0.1501754,-0.44288617,-0.12120487,-0.02001186,-0.3685282
control,8e7a8166f4c0,despues tant dias postr dulc pod cuerp meriend san sup ric,-0.25363898,-0.26463822,-0.345819,-0.38760984,-0.5412431,-0.051503673,0.8250227,1.0923123,-0.71156925,-0.7076438,0.45429337,-0.4038779,0.2644952,0.20643443,-1.0498688,0.53833824,0.22733678,0.07982774,-0.91262037,-0.13996156,-0.10036618,0.09974439,1.0626827,0.19312118,-0.19545555,-0.11666736,0.4940023,0.099866316,0.107792236,0.21460861,0.051109336,-0.4518062,0.19972831,0.02998653,-0.16780147,0.5289699,-0.1648332,-0.15153457,-0.0762279,-0.13891211,0.6751006,-0.1431543,-0.011600792,-0.6397835,0.8010141,-0.4003853,-0.7485121,-0.07994236,0.61883867,-0.40517542
control,f0d5094b0dc6,hoy voy mostr cuatr simpl ejercici sum entren cas divertit,-0.10698833,-0.22721538,0.27728716,-0.3170106,0.25479656,-0.37240964,0.7992844,-0.08650774,-0.69815356,0.063936636,-0.3383417,-0.8845437,-0.14869763,0.16391481,-0.064536616,0.27632996,0.40620384,0.534498,-0.7820153,-0.48050785,0.016894808,0.719653,0.7165747,0.057553194,0.2212399,1.0171564,-0.5184315,-0.13344252,-0.10998527,0.043812614,-0.2664086,0.40307623,0.12335364,0.16279078,-0.115293875,0.5585574,0.7939432,0.0042211474,-0.024203602,-0.33202034,0.9436318,-0.12048097,0.28528365,-0.26089078,0.8683239,-0.45596552,-0.17317253,0.0737761,-0.12590018,-0.18688306
control,89b3d54ad570,sab propong pued logr sol necesit motiv conjunt motiv suficient avanz cad vez,-0.3217759,-0.05494695,-0.919269,0.01880269,-0.28643405,-0.70924795,0.4616892,0.6951668,-0.39206126,-0.42239526,-0.17458527,-0.17584178,0.40063095,0.32820147,-0.4638302,-0.0062438156,0.40282324,0.034091834,-0.57678914,-0.4133859,0.51471674,0.3632316,0.64522934,-0.030339383,0.10665714,0.9555626,0.39877874,0.056308646,-0.57575464,-0.15121303,-0.4127495,-0.14371835,-0.58518326,0.14610513,-0.37069038,0.26616684,0.7214788,-0.11923467,-0.1745803,0.24448547,0.87309945,0.026170565,0.0556071,0.23779798,1.0822786,-0.78208005,0.37988007,-0.32972163,0.36181527,-0.036195435
anorexia,adb20c0be3d5,q har cuerp perfectoaun sig pele rendir,-0.6781641,0.29392767,-0.010246764,-0.0942289,0.10681056,-0.21810618,0.5182155,1.2436055,-0.45587498,-0.09771403,-0.41345713,-0.8536366,0.7569353,0.27688423,-0.3409241,0.54279983,-0.55959284,0.10901363,-0.1511984,-0.3613925,0.746414,-0.07628773,0.68175423,0.020625506,-0.15753962,0.3582457,0.122564055,-0.12815273,-0.19775115,-0.12984046,0.49243,-0.5935144,0.6092891,-0.20407882,-0.004573872,-0.23721208,0.48493117,0.037020784,-0.011937937,-0.7562712,0.700288,-0.46465418,0.43986893,0.023017254,0.66323245,-0.2689623,-0.17312519,-0.27602834,0.6210518,0.1544591
anorexia,cf7fd429580a,aguant com c,-0.13980736,-0.18341227,-0.23821689,-0.43960044,0.35122636,-0.7144837,0.48581716,0.3458172,-0.3112374,-0.84824896,0.25047794,-0.3170479,0.831155,0.5384876,-0.09982381,0.07796234,0.4697874,-0.21660632,-1.632614,-0.8549146,0.23082893,-0.018098922,0.56795317,0.1929235,0.07686403,-0.43043485,0.60701305,-0.21454787,-0.7390394,-0.10926447,-3.7093956e-05,-0.63220435,0.27084073,0.22882028,0.22219093,0.35670018,0.35922107,0.071702056,0.25643834,-0.04088226,0.61084956,-0.1284645,0.6079847,0.0001257062,0.09746813,-0.046480294,-0.29642192,-0.69969964,0.38131264,0.0044948137
anorexia,e18d48e79c06,ultim mod core,-0.34275374,-0.38513732,-1.1677068,0.9071126,0.08628551,0.3682792,0.99460053,-0.20138536,-0.5167411,0.15249637,0.61256784,-0.86644274,0.27826458,0.8391642,-0.22315605,-0.15938602,0.13678634,0.06500649,-1.1778374,0.038915154,-0.086904645,0.12890093,0.5748592,-0.28387365,0.30723795,-0.12942477,-1.1009971,0.18761039,-0.64934033,-0.24217558,-0.40579975,0.6115995,-0.19492884,0.3743174,0.11253855,0.27693605,0.18236022,-0.114404045,-0.047777995,-0.3465867,0.81845087,0.8422325,0.27923355,0.042244446,0.059743613,0.19307983,0.9368692,-0.416917,0.451166,0.63314205
control,e87f77d1d0b2,congres pid luch web favor,-0.08235675,-0.7602952,0.4902011,0.21590993,-0.056814373,0.036345243,0.42948204,0.12630074,-0.9479125,-0.031669997,-0.54599756,-0.37594604,-0.19534212,0.23447685,-0.9229724,0.13991763,-0.097553685,-0.24846649,0.21337518,-0.05875329,0.3407174,0.38584852,0.27747542,-0.28525877,0.4333991,0.2507122,-0.72056943,-0.010939086,-1.3295295,0.91661036,0.9151176,-0.1294448,-0.58039486,-0.35610095,-0.4819053,0.8266552,0.018160954,-0.17559591,-0.7001258,-0.04799844,0.7197004,0.18957558,0.769915,0.123469695,0.8826664,0.060922075,-0.24972007,-0.9456836,1.018569,-0.53035843
control,ecda8d14fb9a,alejandr navarr señor montañ clinic rehabilit sant luc apoy deport,0.23279688,-0.6965318,0.2652405,0.49558792,-0.4000972,-0.71844524,0.058623023,0.53882134,-0.7078453,0.5548709,-0.44517016,-0.5963981,0.42333254,-0.078046076,-0.69349366,0.086573526,0.6732379,-0.64295655,-0.40094513,0.029508853,-0.07403699,-0.03540225,0.69043124,0.17184585,0.38495758,0.35205573,-0.29818958,-0.7323096,-0.26696986,-0.42969465,0.021734286,-0.4405684,0.53258634,0.49945688,-0.40826076,0.30874264,-0.6579049,-0.6006212,-0.5179612,-0.4434661,0.46948537,0.10844972,0.44495028,0.2635607,1.2696011,-0.41998357,0.61308604,-0.4158947,0.4375612,0.0656105
control,7940f3a00a5d,pues list seman,-0.07733452,0.030126294,-0.1341486,0.20890705,0.11253814,0.28766653,0.63091856,0.6805394,-0.6785795,-0.7482973,-0.09431076,-0.56716734,0.59852237,0.37366614,-0.7069159,-0.44981787,0.6078171,-0.3167965,-0.85158825,-0.4853332,-0.6320972,0.7995818,1.140767,0.2424767,0.15376239,0.3244147,1.0101725,-0.06923177,-0.24387069,-0.35199353,0.19816303,0.44282344,-0.47894892,-0.3865308,0.47754553,1.5298446,0.45060706,0.2049151,-0.18166178,-0.26685178,0.331944,-0.60255784,-0.2782558,-0.4160314,0.28109202,-0.17252095,0.6948388,-0.59830976,0.31018168,-0.19320905
anorexia,ee2f99c1f0e3,gord cuent instagram sub sol fot tom agu hashtag,-0.53393275,-0.13201237,-0.6688578,0.16309007,-0.14429545,0.1973625,0.32363915,0.50160545,-0.117605515,-0.38262382,-0.6535461,-0.47321326,0.63865393,0.9335288,-0.79583305,-0.20489517,-0.16899866,0.11526942,-1.282852,-0.53065234,0.15230693,-0.0069306293,0.79132104,-0.29182434,0.03599641,0.028297225,-0.14715716,0.10901734,-0.5017567,0.2571866,0.5321798,0.21694022,0.3727178,0.023422344,-0.21836208,0.33412746,0.6305631,-0.53384787,-0.005486187,-0.49047205,0.8417592,0.53186905,-0.18540075,-0.06354157,0.62206084,-0.59975934,0.12730663,-0.4794853,0.70126015,-0.008510934
control,fdc411272416,asi preocup etiquet nutricional,-0.4044568,-0.31757534,-0.37005037,-0.09054217,-0.012204871,-0.65135825,0.3245174,0.841308,-1.1411126,0.10891187,0.30388197,-0.31142908,0.46090543,0.23550819,-0.27226132,-0.008051472,0.43182966,0.19758645,-0.68549794,0.27891457,-0.34306782,0.15432301,0.944494,0.009873822,-0.3293134,0.29682574,-0.14058015,0.43332213,0.53306127,0.79499835,0.4759535,0.12790155,-0.08189912,0.12222022,-0.09630717,0.06817722,-0.047539357,-0.16638109,-0.08962595,-0.25050354,0.59913146,-0.53051305,-0.4786135,0.051449716,0.8700377,0.035232887,0.48411095,-0.8150114,0.27125293,0.43957496
anorexia,6fdd8c5a62c8,quer ja si cad ves veo espej maldit gord dic mas flac unic verd echa maldit gord repugn pued manten maldit boc serr,-0.33270648,0.28803805,-0.2674655,-0.71882105,0.030407371,-0.40746996,-0.42144087,0.576709,0.3032621,-0.6319089,0.14109734,-0.43853483,0.23022328,0.39528713,-0.41127357,0.41104603,0.67855173,0.028048739,-0.8005265,-0.62424415,0.47319213,0.32299644,0.87520325,-0.41628274,0.66940945,0.5796352,-0.1283628,-0.044444505,-1.0266496,-0.26929307,0.34437478,-0.1487541,-0.044076506,-0.354073,-0.5648388,0.033649493,0.63923794,-0.018880475,-0.44517127,-0.8173379,0.7217746,0.17222756,0.47792932,0.17302187,0.6218963,-0.13304973,-0.20362662,-0.027757518,0.7582168,-0.047508758
anorexia,806a15536339,des nac vez hac cos bien bien famili bien person bien pes bien,0.075127974,-0.4289174,-0.84088075,-0.3251863,-0.21037081,-0.34605938,0.95539165,0.70439625,-0.9499713,0.32624942,0.33444658,-0.42906454,-0.053745296,0.72994244,-0.06566305,0.7766441,0.1580695,0.06671537,-0.49366874,-0.06456866,-0.19007945,0.030853095,0.32080123,-0.22090112,0.94386476,0.7986856,0.3128588,-0.040248673,-0.0939385,-0.08100347,-0.34806728,-0.5945572,0.34062687,-0.22678733,-0.15750353,-0.13229299,1.1542331,0.36801422,-0.33272484,-0.7341839,0.7067863,0.28581882,0.044140004,-0.39426115,1.0349952,-0.07479806,0.24687053,-0.16586067,-0.015927248,0.4938534
anorexia,5146e3469f31,vomit pes ideal,0.5345505,0.29944775,0.17413612,0.35492536,-0.050240755,-0.7063143,0.17680287,0.5503726,-0.86824137,-0.42588148,0.043260846,-0.8137769,0.3465003,0.55407983,-0.9576664,0.5750752,0.032377142,0.46894217,-0.47080383,-0.15009421,0.06040178,0.17371899,0.7953076,0.41326654,-0.44079623,0.6419227,-0.509973,0.5682501,-0.34069693,0.038753748,-0.03043113,0.34758973,0.027412236,-0.3236153,-0.6060308,-0.1473602,1.2598001,0.1807831,0.12020835,-0.30090615,0.7359452,-0.39500675,-0.014068663,0.5265749,0.8349905,-0.31545788,0.28001115,0.0947209,1.0112296,-0.06931331
control,b528883bb110,anim esper escrib consultacom coreeee esper,-0.036272038,1.2520927,-0.059808344,-0.46861377,-0.3860475,-0.25630757,0.7546877,1.2279238,-0.98974586,-0.2111487,-0.48962703,-0.5093198,0.1415326,-0.049613874,-0.5731844,-0.35817584,0.36554483,0.026697854,0.3004878,-0.11502726,-0.3831689,0.66982037,-0.054224003,-0.23262857,0.53868264,0.23097591,0.5373997,-0.36147436,-0.04192923,0.5635409,-0.22447322,0.081702136,-0.27338073,0.89795953,-0.6987695,0.74841636,0.61875755,-0.2539931,-0.16777742,-1.2714056,1.4025551,-0.33608857,0.38007703,-0.6732037,0.72619516,0.11979399,0.044461966,-0.4095939,-0.23521312,-0.57607704
anorexia,c565c657bba2,pes kil quis pes poquit men,-0.17873883,0.29095393,0.47283307,0.07938823,-0.39522287,-0.7954784,0.16321486,0.4743073,0.14169528,-0.3283404,-0.0579703,-0.6247038,0.1874475,0.7384166,-0.8875701,0.5625218,0.6796835,0.5649051,-0.8058281,-0.06425572,0.019691125,0.28249386,0.3535223,0.002881147,-0.13582297,0.7469256,-0.06266683,0.59608716,-0.4840891,-0.17745619,-0.1732567,-0.12971358,0.9103565,-0.02007567,-1.3038548,0.3151236,0.86218023,-0.1571853,-0.5607044,-0.5252708,1.1181526,-0.012996748,0.15127899,-0.021187158,0.5615379,0.12630558,0.47588572,-0.6611389,0.41144195,0.20585287
anorexia,6ba5a8af086f,darm cuent control ahor oblig ment person quier,-0.43745703,0.09335827,-0.8116629,-0.64934886,-0.1615514,-0.17344452,0.40467313,0.246874,-0.53183144,0.39100033,0.13562395,-1.3726935,0.47922176,0.31358236,-0.71230423,0.22899632,-0.6733147,0.31406826,-0.41437963,-0.30924195,0.036908492,0.004225487,0.97964966,-0.25836015,0.91515124,0.4726437,0.30595896,-0.3600912,-0.3139105,-0.2645545,-0.20948252,-0.31960025,0.28203747,0.45783022,-0.796806,-0.12710452,0.6244032,-0.2302912,-0.23728284,-0.7879666,0.77925956,0.15950862,0.055266663,-0.38513502,0.55600214,0.13000187,0.055767313,-0.4775758,0.48994693,-0.5592957
control,1e051080c2a4,ejercici lumbar quem gras,0.06752087,0.7456528,0.22337988,0.2510503,-0.20959583,-0.7235541,0.17158759,0.6606297,-0.11656071,-0.5750358,-0.086569846,-1.055698,0.6500575,-0.49744007,-0.046896443,0.9957942,0.4602859,0.060148843,-0.6347747,-1.3416085,0.19167317,0.5373333,1.1759253,-0.43975744,-0.03134811,0.036369085,-0.18882346,0.36934325,0.062821135,0.8767519,0.35330743,-0.4588338,0.43642592,0.42071378,0.06626257,0.55640614,0.3573793,-0.36408058,-0.3683301,-1.306679,0.89530057,-1.021198,-0.26337242,0.11456557,0.27548563,0.036036253,-0.7400045,-0.503726,-0.43089995,-0.16939652
anorexia,c34ad6b609e4,manten secret sab fond si dijes algui tach loc,0.040780436,-0.043945357,-0.7317898,-0.48326683,-0.08592721,-0.7882572,0.04726742,0.93089783,-0.16531135,-0.27943414,0.08717581,-0.7929443,0.26345783,0.5753567,-0.7392771,0.024945501,-0.2844098,-0.39365804,-0.14946835,-0.7660792,0.5717709,0.44858086,0.22564538,0.02654254,0.75566417,0.4077535,-0.031463794,0.2700728,-0.6364427,-0.4908247,0.39601952,-0.13222854,-0.13060233,-0.2680995,-0.29456794,-0.23075181,0.0813764,-0.3291626,-0.046657,-0.27087477,0.3027796,-0.60985696,0.8125606,0.016261032,0.5867474,0.047285024,-0.04907888,-0.5148621,0.802365,0.44371408
control,2b6cdcd355af,feroz efect secundari ver,-0.55200565,-0.09681544,0.026615039,0.085618615,-0.53406906,-0.2507335,0.6366271,0.48596117,-0.5227476,0.09492276,-0.20916349,-0.08131817,-0.045994096,0.13111004,-0.95998704,-0.06859493,0.7354971,0.66628367,-1.0472023,-0.63263214,-0.6682656,0.27472022,0.3248819,-0.59958744,0.13768359,-0.3471924,-0.47514924,0.11871493,-0.8773973,0.18155318,0.841607,-0.44295007,0.49708986,0.03673823,0.3431067,-0.20679131,0.3813496,-0.6882969,0.11678597,-0.44858915,0.3158188,-0.04538108,0.20601872,-0.041437045,0.18934882,-0.6002674,0.16261876,-0.3560121,0.28457913,0.55085367
control,c02c6897c4c7,clorofill adelgaz funcion usos remedi caser,-0.178648,-0.13984914,0.13694142,0.7944017,0.017354244,-0.18838507,1.0980632,0.30771396,0.219178,-0.5029395,0.19409479,-0.4281673,0.12278867,0.9637869,-1.1472836,-0.5400583,0.014270246,-0.053504426,-0.87492794,0.37271866,0.12198285,0.32990542,0.7648565,-0.6612844,-0.3567274,-0.37208548,-0.8392909,0.048262328,-0.84551996,-0.22997765,-0.0924473,-0.2802549,0.20945501,0.7540938,0.25905684,0.16773242,-0.5710234,-0.27076712,-0.70612997,-0.32434133,0.7449191,-0.8875472,-0.111410044,-0.4091647,0.8423744,-0.18234962,-1.0713154,0.14515436,0.1993496,0.07379196
control,c11270523a1b,buen dia levant pierd,-0.15133768,0.17232262,-0.13278168,0.09557564,-0.11683905,-0.5385608,0.008110195,0.5580899,-0.742813,-0.7227025,-0.38240755,-0.4528858,0.54611003,-0.7661489,-0.20694886,0.26140824,0.3318681,0.22962397,-1.0251114,-0.16055846,0.18829751,0.7288555,0.18370333,-0.47573102,-0.49060297,0.85894406,-0.32923278,0.30091512,-0.68627626,0.0052323192,-0.039207354,0.68014556,-0.51394665,0.3928749,-0.47181195,0.8986231,0.23844448,0.19466287,-0.7628254,-0.057458624,0.52289444,0.023579165,0.013925843,-0.53626454,-0.0964147,-0.24870944,-0.29289,-0.44534987,0.80810684,0.013169259
control,bd979a270320,ahor comienz calor provoc refresc record sesion,-0.72404844,0.113341376,-0.091263495,0.22991602,-0.5882283,-0.3437578,1.0830773,0.08517512,-0.41197732,-0.021709207,0.428628,-1.0254282,0.9575895,0.009027132,-0.7410089,0.4647739,0.7884436,0.48796606,-0.31209332,-0.54346216,-0.49238673,-0.004369608,0.30897078,-0.16450973,0.27060124,0.09350487,0.013633205,-0.009057716,-1.3986924,-0.11920581,0.12360614,-0.53551155,0.25382012,-0.20957862,-0.21196318,0.4068947,0.6676301,0.17055692,-0.4710901,-0.6850286,0.61619,-0.64654726,-0.59965515,0.11390759,0.13128647,-0.569981,-0.40090823,-0.16638839,0.31391925,0.3238155
anorexia,4eea47a6d51f,diran bonit bonit cuerp diran apod flac dentr sient asco,-0.37475258,-0.07334713,-0.43319207,-0.4404251,0.32388934,0.22822121,0.11794444,0.9708214,-0.29507074,-0.8301774,-0.09555937,-0.4873654,0.7759987,0.031506695,0.36698678,1.1719439,0.15332402,0.10445632,-0.25838417,-0.41900125,0.2371655,-0.17025268,0.62097037,-0.35309714,0.072409794,0.44399887,-0.84260064,0.33700854,-1.4553474,-0.089621976,0.23769625,-0.108033136,0.21245272,-0.7739218,-0.124214634,0.19073436,0.1553354,-0.05077953,0.11085467,-0.66620535,1.2625724,0.27458507,0.14971508,0.3637702,1.1928781,-0.20563392,-0.15683146,-0.8206952,0.20418589,-0.087491915
control,b1f80f9bf6ef,ejercici termin volv mud piel serpient favorit tard,-0.40811664,-0.1443264,0.12979254,0.6298158,0.17081326,-0.3813991,0.36191183,0.48090515,-0.56932133,-0.618959,0.42257312,-0.9199017,0.08616812,0.23883379,0.23465562,0.19728586,0.526048,-0.24122748,-0.4356535,-1.0075126,-0.5848842,0.3650515,0.41464478,-0.23162033,0.12550928,0.42905253,0.227038,0.4334169,-0.76013863,0.55270237,-0.2590509,-0.13972403,0.32907847,0.71599615,-0.22543344,0.638844,0.790442,-0.08637313,-0.4642797,-0.81024814,0.45639485,-0.014429114,-0.5380506,-0.42708394,0.39970893,-0.8267522,-0.82836735,-0.5979701,0.025818655,0.027512819
control,9eb5853df251,problem desarroll fibr clavicular pectoral mayor trabaj pech crec deltoid pectoral inscripcion abiert,0.14965084,-0.024014749,0.26223204,0.18353568,1.2606477,-0.8350559,0.6591351,0.8053036,-0.46511522,-0.38505772,0.36229947,-0.42662928,-0.066826,0.45937616,-0.61483943,-0.15559827,0.5850224,0.049339432,0.33922592,-0.45475912,-0.26010337,0.91727096,0.7702248,-0.36133498,-0.5122143,-0.28870112,-0.13393572,0.0266612,-0.9173493,-0.03747467,0.4430308,0.13957311,-0.6647966,0.47542852,-0.33334896,0.5171682,-0.80164534,-0.11025108,0.36377323,-0.6869657,0.20678927,-0.15174352,-0.29611135,0.045326214,0.911769,-0.47399125,-0.22487633,-0.84558845,0.04466698,0.07096683
anorexia,40586eae8be3,gust ten hambr odi ten antoj forev,-0.17786051,-0.06925386,-0.8282679,-0.8427939,0.5820228,-0.594769,0.97990066,1.2239541,-0.2163479,-0.8753996,0.024473207,-0.6700905,0.5555008,0.7278221,0.02014398,0.35800892,0.7395328,0.104627706,-1.0870317,0.041081358,0.33581805,0.42979333,1.1037756,0.17638406,-0.29648533,0.7044044,0.061272096,0.6167405,-0.39551204,-0.10100399,-0.093829356,-0.41155764,0.51108414,0.24865201,-0.39164108,-0.22231624,0.51539975,0.1503842,0.09581281,-0.4805451,0.29831296,0.180552,0.28368875,-0.3170028,0.31513247,-0.17649291,-0.50971645,-0.6049481,0.61500245,-0.42555436
